"clogid","cbussinessid","cobjectid","cobjectline","calarmcode","crecvoccurutctime"
"28020","","19726553","0","1524","2017/9/22 03:49:57"
"28276","","19726553","0","1524","2017/9/22 04:01:07"
"28455","1534918902,1534918903,1534918910,1534918919,1534918930,1534918938,1534919523","19726634","9","1729","2017/9/22 04:24:00"
"28456","1534918903,1534918907","19726635","1","1729","2017/9/22 04:24:00"
"28457","1534918938,1534922252,1534922253","19727279","9","1921","2017/9/22 04:24:00"
"28458","","19726637","1","1921","2017/9/22 04:24:00"
"28459","1534918903,1534918907","19726635","1","1731","2017/9/22 04:24:00"
"28893","","19726553","0","1524","2017/9/22 05:34:17"
"28895","","19726553","0","1524","2017/9/22 05:34:36"
"29239","","19726553","0","1524","2017/9/22 06:45:16"
"29250","","19726553","0","1524","2017/9/22 06:47:40"
"29358","","19726553","0","1524","2017/9/22 07:22:53"
"29371","","19726553","0","1524","2017/9/22 07:23:28"
"29240","","19726553","0","1524","2017/9/22 06:45:16"
"29251","","19726553","0","1524","2017/9/22 06:47:40"
"29359","","19726553","0","1524","2017/9/22 07:22:53"
"29365","","19726553","0","1524","2017/9/22 07:22:57"
"29241","","19726553","0","1524","2017/9/22 06:45:16"
"29252","","19726553","0","1524","2017/9/22 06:47:40"
"29360","","19726553","0","1524","2017/9/22 07:22:53"
"29366","","19726553","0","1524","2017/9/22 07:22:57"
"29662","","19726553","0","1524","2017/9/22 07:51:39"
"29663","","19726553","0","1524","2017/9/22 07:52:46"
"29234","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:42:18"
"29236","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:42:39"
"29254","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:49:10"
"29256","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:49:55"
"29312","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:02:55"
"29313","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:04:49"
"29314","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:05:55"
"29315","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:06:10"
"29323","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:10:34"
"29324","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:11:13"
"29567","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:39:52"
"29568","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:40:53"
"29570","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:41:25"
"29571","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:41:46"
"29572","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:42:40"
"29658","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:50:55"
"29661","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:51:31"
"29665","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:53:34"
"29666","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:53:43"
"29102","","19726699","0","1524","2017/9/22 06:18:18"
"29114","","19726699","0","1524","2017/9/22 06:18:56"
"29103","","19726699","0","1524","2017/9/22 06:18:18"
"29115","","19726699","0","1524","2017/9/22 06:18:56"
"29104","","19726699","0","1524","2017/9/22 06:18:18"
"29116","","19726699","0","1524","2017/9/22 06:18:56"
"29105","","19726699","0","1524","2017/9/22 06:18:18"
"29117","","19726699","0","1524","2017/9/22 06:18:56"
"29297","","19726699","0","1524","2017/9/22 06:53:16"
"29301","","19726699","0","1524","2017/9/22 06:53:45"
"29422","","19726623","1","1734","2017/9/22 07:34:55"
"29423","","19726623","1","1786","2017/9/22 07:34:55"
"29450","","19726623","1","1786","2017/9/22 07:35:02"
"29424","","19726623","1","99","2017/9/22 07:34:55"
"29451","","19726623","1","99","2017/9/22 07:35:02"
"29425","1534918778,1534920852,1534920853","19727275","9","1512","2017/9/22 07:34:55"
"29464","1534918778,1534920852,1534920853","19727275","9","1512","2017/9/22 07:35:04"
"29426","1534920851,1534920852,1534922026","19727275","9","1522","2017/9/22 07:34:55"
"29466","1534920851,1534920852,1534922026","19727275","9","1522","2017/9/22 07:35:04"
"28731","","19727002","0","1524","2017/9/22 05:02:16"
"28750","","19727002","0","1524","2017/9/22 05:05:53"
"29585","","19727002","0","1524","2017/9/22 07:50:13"
"29660","","19727002","0","1524","2017/9/22 07:51:11"
"29427","1534918722,1534918735,1534918742,1534918754,1534918766,1534918778","19726619","9","698","2017/9/22 07:34:57"
"29428","1534918778,1534920852,1534920853","19727275","9","524","2017/9/22 07:34:57"
"29064","","19727002","0","1524","2017/9/22 06:07:17"
"29462","1534918778,1534920852,1534920853","19727275","9","524","2017/9/22 07:35:04"
"29089","","19727002","0","1524","2017/9/22 06:11:18"
"29584","","19727002","0","1524","2017/9/22 07:50:13"
"29659","","19727002","0","1524","2017/9/22 07:51:11"
"29429","1534918778,1534920852,1534920853","19727275","9","525","2017/9/22 07:34:57"
"29463","1534918778,1534920852,1534920853","19727275","9","525","2017/9/22 07:35:04"
"29432","1534918722,1534920837,1534920838","19726553","2","698","2017/9/22 07:34:57"
"29430","1534918778,1534920852,1534920853","19727275","9","1659","2017/9/22 07:34:57"
"29465","1534918778,1534920852,1534920853","19727275","9","1659","2017/9/22 07:35:04"
"29433","1534918742,1534922049,1534922050","19726553","3","698","2017/9/22 07:34:57"
"29448","1534918742,1534922049,1534922050","19726553","3","698","2017/9/22 07:35:01"
"29431","1534920851,1534920852,1534922026","19727275","9","1660","2017/9/22 07:34:57"
"29467","1534920851,1534920852,1534922026","19727275","9","1660","2017/9/22 07:35:04"
"29434","1534918754,1534920887,1534920888","19726553","4","698","2017/9/22 07:34:57"
"29449","1534918754,1534920887,1534920888","19726553","4","698","2017/9/22 07:35:01"
"29443","1534918722,1534918731,1534918733,1534918742,1534918754,1534918766,1534918778","19726620","9","698","2017/9/22 07:34:58"
"29435","1534918722,1534920837,1534920838","19726553","2","60088","2017/9/22 07:34:57"
"29460","1534918778,1534920852,1534920853","19727275","9","698","2017/9/22 07:35:04"
"29456","1534918722,1534920837,1534920838","19726553","2","60088","2017/9/22 07:35:03"
"29461","1534918778,1534920852,1534920853","19727275","9","1639","2017/9/22 07:35:04"
"29436","1534918754,1534920887,1534920888","19726553","4","60088","2017/9/22 07:34:57"
"29457","1534918754,1534920887,1534920888","19726553","4","60088","2017/9/22 07:35:03"
"29437","1534918742,1534922049,1534922050","19726553","3","60088","2017/9/22 07:34:57"
"29458","1534918742,1534922049,1534922050","19726553","3","60088","2017/9/22 07:35:03"
"29438","1534918766,1534923043,1534923044","19726553","5","60088","2017/9/22 07:34:57"
"29459","1534918766,1534923043,1534923044","19726553","5","60088","2017/9/22 07:35:03"
"29452","1534922047,1534922048,1534922052","19726563","131073","60083","2017/9/22 07:35:02"
"29453","1534922047,1534922048,1534922052","19726563","131073","60083","2017/9/22 07:35:02"
"29454","1534922047,1534922048,1534922052","19726563","131073","60083","2017/9/22 07:35:02"
"29455","1534922047,1534922048,1534922052","19726563","131073","60083","2017/9/22 07:35:02"
"29468","1534918722,1534920837,1534920838","19726553","2","1512","2017/9/22 07:35:07"
"29469","","19726553","2","1522","2017/9/22 07:35:07"
"29470","1534918754,1534920887,1534920888","19726553","4","1512","2017/9/22 07:35:07"
"29471","","19726553","4","1522","2017/9/22 07:35:07"
"29472","1534918742,1534922049,1534922050","19726553","3","1512","2017/9/22 07:35:07"
"29473","","19726553","3","1522","2017/9/22 07:35:07"
"29474","1534918766,1534923043,1534923044","19726553","5","1512","2017/9/22 07:35:07"
"29475","","19726553","5","1522","2017/9/22 07:35:07"
"29476","1534922047,1534922048,1534922052","19726563","131073","1715","2017/9/22 07:35:09"
"29477","1534922047,1534922048,1534922052","19726563","131073","1715","2017/9/22 07:35:09"
"29478","1534922047,1534922048,1534922052","19726563","131073","1715","2017/9/22 07:35:09"
"29479","1534922047,1534922048,1534922052","19726563","131073","1715","2017/9/22 07:35:09"
"29480","1534922047,1534922048,1534922052","19726563","131073","1715","2017/9/22 07:35:09"
"29481","1534922047,1534922048,1534922052","19726563","131073","1715","2017/9/22 07:35:09"
"29482","1534922047,1534922048,1534922052","19726563","131073","1715","2017/9/22 07:35:09"
"29483","1534922047,1534922048,1534922052","19726563","131073","1715","2017/9/22 07:35:09"
"29485","1534920865,1534920866,1534921985","19726561","131073","1715","2017/9/22 07:35:14"
"29486","1534920865,1534920866,1534921985","19726561","131073","1715","2017/9/22 07:35:14"
"29487","1534920865,1534920866,1534921985","19726561","131073","1715","2017/9/22 07:35:14"
"29488","1534920865,1534920866,1534921985","19726561","131073","1715","2017/9/22 07:35:14"
"29489","1534923041,1534923042,1534923046","19726565","131073","1715","2017/9/22 07:35:15"
"29490","1534923041,1534923042,1534923046","19726565","131073","1715","2017/9/22 07:35:15"
"29491","1534923041,1534923042,1534923046","19726565","131073","1715","2017/9/22 07:35:15"
"29492","1534923041,1534923042,1534923046","19726565","131073","1715","2017/9/22 07:35:15"
"29493","1534922047,1534922048,1534922052","19726563","131073","1522","2017/9/22 07:35:16"
"29494","1534922047,1534922048,1534922052","19726563","131073","60085","2017/9/22 07:35:16"
"29495","1534922047,1534922048,1534922052","19726563","131073","1522","2017/9/22 07:35:16"
"29496","1534922047,1534922048,1534922052","19726563","131073","60085","2017/9/22 07:35:16"
"29497","1534922047,1534922048,1534922052","19726563","131073","1522","2017/9/22 07:35:16"
"29498","1534922047,1534922048,1534922052","19726563","131073","60085","2017/9/22 07:35:16"
"29499","1534922047,1534922048,1534922052","19726563","131073","1522","2017/9/22 07:35:16"
"29500","1534922047,1534922048,1534922052","19726563","131073","60085","2017/9/22 07:35:16"
"29501","1534922047,1534922048,1534922052","19726563","131073","1522","2017/9/22 07:35:16"
"29502","1534922047,1534922048,1534922052","19726563","131073","60085","2017/9/22 07:35:16"
"29503","1534922047,1534922048,1534922052","19726563","131073","1522","2017/9/22 07:35:16"
"29504","1534922047,1534922048,1534922052","19726563","131073","60085","2017/9/22 07:35:16"
"29505","1534922047,1534922048,1534922052","19726563","131073","1522","2017/9/22 07:35:16"
"29506","1534922047,1534922048,1534922052","19726563","131073","60085","2017/9/22 07:35:16"
"29507","1534922047,1534922048,1534922052","19726563","131073","1522","2017/9/22 07:35:16"
"29508","1534922047,1534922048,1534922052","19726563","131073","60085","2017/9/22 07:35:16"
"29509","1534920865,1534920866,1534921985","19726561","131073","1522","2017/9/22 07:35:21"
"29510","1534920865,1534920866,1534921985","19726561","131073","60085","2017/9/22 07:35:21"
"29511","1534920865,1534920866,1534921985","19726561","131073","1522","2017/9/22 07:35:21"
"29512","1534920865,1534920866,1534921985","19726561","131073","60085","2017/9/22 07:35:21"
"29513","1534920865,1534920866,1534921985","19726561","131073","1522","2017/9/22 07:35:21"
"29514","1534920865,1534920866,1534921985","19726561","131073","60085","2017/9/22 07:35:21"
"29515","1534920865,1534920866,1534921985","19726561","131073","1522","2017/9/22 07:35:21"
"29516","1534920865,1534920866,1534921985","19726561","131073","60085","2017/9/22 07:35:21"
"29517","1534923041,1534923042,1534923046","19726565","131073","1522","2017/9/22 07:35:23"
"29518","1534923041,1534923042,1534923046","19726565","131073","60085","2017/9/22 07:35:23"
"29519","1534923041,1534923042,1534923046","19726565","131073","1522","2017/9/22 07:35:23"
"29520","1534923041,1534923042,1534923046","19726565","131073","60085","2017/9/22 07:35:23"
"29521","1534923041,1534923042,1534923046","19726565","131073","1522","2017/9/22 07:35:23"
"29522","1534923041,1534923042,1534923046","19726565","131073","60085","2017/9/22 07:35:23"
"29523","1534923041,1534923042,1534923046","19726565","131073","1522","2017/9/22 07:35:23"
"29524","1534923041,1534923042,1534923046","19726565","131073","60085","2017/9/22 07:35:23"
"29530","","19726588","0","788","2017/9/22 07:37:27"
"29542","1534918766,1534923043,1534923044","19727268","9","1639","2017/9/22 07:37:29"
"29550","1534918742,1534922049,1534922050","19727272","9","524","2017/9/22 07:37:31"
"29551","1534918742,1534922049,1534922050","19727272","9","525","2017/9/22 07:37:31"
"29525","","19726554","0","1524","2017/9/22 07:37:17"
"29552","1534918742,1534922049,1534922050","19727272","9","1514","2017/9/22 07:37:31"
"29526","","19726614","2","1786","2017/9/22 07:37:24"
"29553","1534918742,1534922049,1534922050","19727272","9","1659","2017/9/22 07:37:31"
"29527","","19726614","2","698","2017/9/22 07:37:24"
"29554","1534922048,1534922049,1534922055,1534922060,1534922065","19727272","9","1660","2017/9/22 07:37:31"
"29528","","19726614","2","95","2017/9/22 07:37:24"
"29556","1534918766,1534923043,1534923044","19727268","9","525","2017/9/22 07:37:32"
"29529","","19726614","2","99","2017/9/22 07:37:27"
"29557","1534918766,1534923043,1534923044","19727268","9","1514","2017/9/22 07:37:32"
"29532","","19726597","0","788","2017/9/22 07:37:29"
"29558","1534918766,1534923043,1534923044","19727268","9","1659","2017/9/22 07:37:32"
"29534","1534920886,1534920887,1534922072,1534922077,1534922082","19727270","9","1231","2017/9/22 07:37:29"
"29559","1534923042,1534923043,1534923049,1534923054,1534923059","19727268","9","1660","2017/9/22 07:37:32"
"29535","1534920834,1534920835","19727274","1","1451","2017/9/22 07:37:29"
"29536","1534918722,1534920837,1534920838","19727274","9","698","2017/9/22 07:37:29"
"29537","1534918722,1534920837,1534920838","19727274","9","525","2017/9/22 07:37:29"
"29538","1534918722,1534920837,1534920838","19727274","9","1514","2017/9/22 07:37:29"
"29539","1534918722,1534920837,1534920838","19727274","9","1659","2017/9/22 07:37:29"
"29540","1534920836,1534920837,1534922002,1534922007,1534922012","19727274","9","1660","2017/9/22 07:37:29"
"29543","1534918778,1534920852,1534920853","19726554","1","60088","2017/9/22 07:37:30"
"29544","1534918754,1534920887,1534920888","19727270","9","524","2017/9/22 07:37:31"
"29545","1534918754,1534920887,1534920888","19727270","9","525","2017/9/22 07:37:31"
"29546","1534918754,1534920887,1534920888","19727270","9","1514","2017/9/22 07:37:31"
"29547","1534918754,1534920887,1534920888","19727270","9","1659","2017/9/22 07:37:31"
"29548","1534920886,1534920887,1534922072,1534922077,1534922082","19727270","9","1524","2017/9/22 07:37:31"
"29549","1534920886,1534920887,1534922072,1534922077,1534922082","19727270","9","1660","2017/9/22 07:37:31"
"29560","1534920870,1534920871,1534922016","19726562","131073","1715","2017/9/22 07:37:35"
"29561","1534920870,1534920871,1534922016","19726562","131073","1715","2017/9/22 07:37:35"
"29562","1534920870,1534920871,1534922016","19726562","131073","1522","2017/9/22 07:37:42"
"29563","1534920870,1534920871,1534922016","19726562","131073","60085","2017/9/22 07:37:42"
"29564","1534920870,1534920871,1534922016","19726562","131073","1522","2017/9/22 07:37:42"
"29565","1534920870,1534920871,1534922016","19726562","131073","60085","2017/9/22 07:37:42"
"29589","","19726692","2","1734","2017/9/22 07:50:30"
"29590","","19726692","2","1786","2017/9/22 07:50:30"
"29591","","19726692","2","698","2017/9/22 07:50:30"
"29592","","19726692","2","99","2017/9/22 07:50:30"
"29598","1534918902,1534920857,1534920858","19727286","9","1639","2017/9/22 07:50:31"
"29599","1534918902,1534920857,1534920858","19727286","9","698","2017/9/22 07:50:31"
"29586","","19726554","0","1524","2017/9/22 07:50:17"
"29600","1534918902,1534920857,1534920858","19727286","9","1512","2017/9/22 07:50:31"
"29587","","19726554","0","1524","2017/9/22 07:50:17"
"29601","1534920856,1534920857,1534922275,1534922280,1534922285","19727286","9","1522","2017/9/22 07:50:31"
"29588","1534918919,1534920867,1534920868","19727277","9","1639","2017/9/22 07:50:29"
"29602","1534918910,1534922291,1534922292","19726685","9","1639","2017/9/22 07:50:31"
"29593","1534919523,1534922166,1534922167","19726554","6","698","2017/9/22 07:50:31"
"29603","1534918910,1534922291,1534922292","19726685","9","1512","2017/9/22 07:50:31"
"29594","1534918930,1534922230,1534922231","19726554","7","698","2017/9/22 07:50:31"
"29604","1534922305,1534922306","19726685","7","1451","2017/9/22 07:50:31"
"29595","1534919523,1534922166,1534922167","19726554","6","60088","2017/9/22 07:50:31"
"29605","1534922308,1534922309","19726685","8","1451","2017/9/22 07:50:31"
"29596","1534918930,1534922230,1534922231","19726554","7","60088","2017/9/22 07:50:31"
"29606","1534918910,1534922291,1534922292","19726685","9","698","2017/9/22 07:50:31"
"29597","1534918938,1534922252,1534922253","19726554","8","60088","2017/9/22 07:50:31"
"29615","1534918910,1534922291,1534922292","19726685","9","524","2017/9/22 07:50:34"
"29607","1534918938,1534922252,1534922253","19726554","8","698","2017/9/22 07:50:33"
"29608","1534918919,1534920867,1534920868","19727277","9","698","2017/9/22 07:50:34"
"29609","1534918919,1534920867,1534920868","19727277","9","1512","2017/9/22 07:50:34"
"29610","1534920866,1534920867,1534921988","19727277","9","1522","2017/9/22 07:50:34"
"29611","1534918919,1534920867,1534920868","19727277","9","524","2017/9/22 07:50:34"
"29612","1534918919,1534920867,1534920868","19727277","9","525","2017/9/22 07:50:34"
"29613","1534918919,1534920867,1534920868","19727277","9","1659","2017/9/22 07:50:34"
"29614","1534920866,1534920867,1534921988","19727277","9","1660","2017/9/22 07:50:34"
"29616","1534919523,1534922166,1534922167","19726554","6","1512","2017/9/22 07:50:35"
"29617","","19726554","6","1522","2017/9/22 07:50:35"
"29618","1534918930,1534922230,1534922231","19726554","7","1512","2017/9/22 07:50:35"
"29619","","19726554","7","1522","2017/9/22 07:50:35"
"29620","1534918938,1534922252,1534922253","19726554","8","1512","2017/9/22 07:50:35"
"29621","","19726554","8","1522","2017/9/22 07:50:35"
"29622","1534922228,1534922229,1534922233","19726568","131073","1715","2017/9/22 07:50:42"
"29623","1534922228,1534922229,1534922233","19726568","131073","1715","2017/9/22 07:50:42"
"29624","1534922228,1534922229,1534922233","19726568","131073","1715","2017/9/22 07:50:42"
"29625","1534922228,1534922229,1534922233","19726568","131073","1715","2017/9/22 07:50:42"
"29626","1534922228,1534922229,1534922233","19726568","131073","1715","2017/9/22 07:50:42"
"29627","1534922228,1534922229,1534922233","19726568","131073","1715","2017/9/22 07:50:42"
"29628","1534922228,1534922229,1534922233","19726568","131073","1715","2017/9/22 07:50:42"
"29629","1534922228,1534922229,1534922233","19726568","131073","1715","2017/9/22 07:50:42"
"29630","1534920880,1534920881,1534922147","19726566","131073","1715","2017/9/22 07:50:44"
"29631","1534920880,1534920881,1534922147","19726566","131073","1715","2017/9/22 07:50:44"
"29632","1534920880,1534920881,1534922147","19726566","131073","1715","2017/9/22 07:50:44"
"29633","1534920880,1534920881,1534922147","19726566","131073","1715","2017/9/22 07:50:44"
"29634","1534922228,1534922229,1534922233","19726568","131073","1522","2017/9/22 07:50:49"
"29635","1534922228,1534922229,1534922233","19726568","131073","60085","2017/9/22 07:50:49"
"29636","1534922228,1534922229,1534922233","19726568","131073","1522","2017/9/22 07:50:49"
"29637","1534922228,1534922229,1534922233","19726568","131073","60085","2017/9/22 07:50:49"
"29638","1534922228,1534922229,1534922233","19726568","131073","1522","2017/9/22 07:50:49"
"29639","1534922228,1534922229,1534922233","19726568","131073","60085","2017/9/22 07:50:49"
"29640","1534922228,1534922229,1534922233","19726568","131073","1522","2017/9/22 07:50:49"
"29641","1534922228,1534922229,1534922233","19726568","131073","60085","2017/9/22 07:50:49"
"29642","1534922228,1534922229,1534922233","19726568","131073","1522","2017/9/22 07:50:49"
"29643","1534922228,1534922229,1534922233","19726568","131073","60085","2017/9/22 07:50:49"
"29644","1534922228,1534922229,1534922233","19726568","131073","1522","2017/9/22 07:50:49"
"29645","1534922228,1534922229,1534922233","19726568","131073","60085","2017/9/22 07:50:49"
"29646","1534922228,1534922229,1534922233","19726568","131073","1522","2017/9/22 07:50:49"
"29647","1534922228,1534922229,1534922233","19726568","131073","60085","2017/9/22 07:50:49"
"29648","1534922228,1534922229,1534922233","19726568","131073","1522","2017/9/22 07:50:49"
"29649","1534922228,1534922229,1534922233","19726568","131073","60085","2017/9/22 07:50:49"
"29650","1534920880,1534920881,1534922147","19726566","131073","1522","2017/9/22 07:50:51"
"29651","1534920880,1534920881,1534922147","19726566","131073","60085","2017/9/22 07:50:51"
"29652","1534920880,1534920881,1534922147","19726566","131073","1522","2017/9/22 07:50:51"
"29653","1534920880,1534920881,1534922147","19726566","131073","60085","2017/9/22 07:50:51"
"29654","1534920880,1534920881,1534922147","19726566","131073","1522","2017/9/22 07:50:51"
"29655","1534920880,1534920881,1534922147","19726566","131073","60085","2017/9/22 07:50:51"
"29656","1534920880,1534920881,1534922147","19726566","131073","1522","2017/9/22 07:50:51"
"29657","1534920880,1534920881,1534922147","19726566","131073","60085","2017/9/22 07:50:51"
"29672","1534918930,1534922230,1534922231","19727281","9","1639","2017/9/22 07:53:54"
"29673","1534918930,1534922230,1534922231","19727281","9","698","2017/9/22 07:53:54"
"29690","1534918930,1534922230,1534922231","19727281","9","524","2017/9/22 07:53:57"
"29691","1534918930,1534922230,1534922231","19727281","9","525","2017/9/22 07:53:57"
"29692","1534918930,1534922230,1534922231","19727281","9","1514","2017/9/22 07:53:57"
"29693","1534918930,1534922230,1534922231","19727281","9","1659","2017/9/22 07:53:57"
"29667","","19726637","1","698","2017/9/22 07:53:52"
"29694","1534922229,1534922230,1534922236,1534922241,1534922246","19727281","9","1660","2017/9/22 07:53:57"
"29668","","19726637","1","95","2017/9/22 07:53:52"
"29669","","19726637","1","99","2017/9/22 07:53:52"
"29670","1534918902,1534920857,1534920858","19726553","9","698","2017/9/22 07:53:53"
"29671","1534918910,1534922291,1534922292","19726553","10","698","2017/9/22 07:53:53"
"29674","1534919523,1534922166,1534922167","19727283","9","1639","2017/9/22 07:53:54"
"29675","1534919523,1534922166,1534922167","19727283","9","698","2017/9/22 07:53:54"
"29676","1534919523,1534922166,1534922167","19727283","9","524","2017/9/22 07:53:54"
"29677","1534919523,1534922166,1534922167","19727283","9","525","2017/9/22 07:53:54"
"29678","1534919523,1534922166,1534922167","19727283","9","1514","2017/9/22 07:53:54"
"29679","1534919523,1534922166,1534922167","19727283","9","1659","2017/9/22 07:53:54"
"29680","1534922165,1534922166,1534922172,1534922177,1534922182","19727283","9","1660","2017/9/22 07:53:54"
"29682","1534918902,1534920857,1534920858","19726553","9","60088","2017/9/22 07:53:55"
"29683","1534918919,1534920867,1534920868","19726553","11","60088","2017/9/22 07:53:55"
"29684","1534918910,1534922291,1534922292","19726553","10","60088","2017/9/22 07:53:55"
"29685","1534918938,1534922252,1534922253","19727279","9","524","2017/9/22 07:53:56"
"29686","1534918938,1534922252,1534922253","19727279","9","525","2017/9/22 07:53:56"
"29687","1534918938,1534922252,1534922253","19727279","9","1514","2017/9/22 07:53:56"
"29688","1534918938,1534922252,1534922253","19727279","9","1659","2017/9/22 07:53:56"
"29689","1534922251,1534922252,1534922258,1534922263,1534922268","19727279","9","1660","2017/9/22 07:53:56"
"29695","1534920855,1534920856,1534922272","19726569","131073","1715","2017/9/22 07:54:04"
"29696","1534920855,1534920856,1534922272","19726569","131073","1715","2017/9/22 07:54:04"
"29697","1534920855,1534920856,1534922272","19726569","131073","1715","2017/9/22 07:54:04"
"29698","1534920855,1534920856,1534922272","19726569","131073","1715","2017/9/22 07:54:04"
"29699","1534920855,1534920856,1534922272","19726569","131073","1715","2017/9/22 07:54:04"
"29700","1534920855,1534920856,1534922272","19726569","131073","1715","2017/9/22 07:54:04"
"29701","1534920855,1534920856,1534922272","19726569","131073","1715","2017/9/22 07:54:04"
"29702","1534920855,1534920856,1534922272","19726569","131073","1715","2017/9/22 07:54:04"
"29704","1534920865,1534920866,1534921985","19726561","131073","1715","2017/9/22 07:54:08"
"29705","1534920865,1534920866,1534921985","19726561","131073","1715","2017/9/22 07:54:08"
"29706","1534920855,1534920856,1534922272","19726569","131073","1522","2017/9/22 07:54:12"
"29707","1534920855,1534920856,1534922272","19726569","131073","60085","2017/9/22 07:54:12"
"29708","1534920855,1534920856,1534922272","19726569","131073","1522","2017/9/22 07:54:12"
"29709","1534920855,1534920856,1534922272","19726569","131073","60085","2017/9/22 07:54:12"
"29710","1534920855,1534920856,1534922272","19726569","131073","1522","2017/9/22 07:54:12"
"29711","1534920855,1534920856,1534922272","19726569","131073","60085","2017/9/22 07:54:12"
"29712","1534920855,1534920856,1534922272","19726569","131073","1522","2017/9/22 07:54:12"
"29713","1534920855,1534920856,1534922272","19726569","131073","60085","2017/9/22 07:54:12"
"29714","1534920855,1534920856,1534922272","19726569","131073","1522","2017/9/22 07:54:12"
"29715","1534920855,1534920856,1534922272","19726569","131073","60085","2017/9/22 07:54:12"
"29716","1534920855,1534920856,1534922272","19726569","131073","1522","2017/9/22 07:54:12"
"29717","1534920855,1534920856,1534922272","19726569","131073","60085","2017/9/22 07:54:12"
"29718","1534920855,1534920856,1534922272","19726569","131073","1522","2017/9/22 07:54:12"
"29719","1534920855,1534920856,1534922272","19726569","131073","60085","2017/9/22 07:54:12"
"29720","1534920855,1534920856,1534922272","19726569","131073","1522","2017/9/22 07:54:12"
"29721","1534920855,1534920856,1534922272","19726569","131073","60085","2017/9/22 07:54:12"
"29722","1534920865,1534920866,1534921985","19726561","131073","1522","2017/9/22 07:54:15"
"29723","1534920865,1534920866,1534921985","19726561","131073","60085","2017/9/22 07:54:15"
"29724","1534920865,1534920866,1534921985","19726561","131073","1522","2017/9/22 07:54:15"
"29725","1534920865,1534920866,1534921985","19726561","131073","60085","2017/9/22 07:54:15"
"29741","1534921137,1534921138","19727059","2","1032","2017/9/22 08:04:33"
"29744","1534921137,1534921138","19727059","2","1032","2017/9/22 08:10:12"
"29746","1534921137,1534921138","19727059","2","1032","2017/9/22 08:15:33"
"29747","1534921137,1534921138","19727059","2","1032","2017/9/22 08:15:42"
"29760","1534921137,1534921138","19727059","2","1032","2017/9/22 08:23:32"
"29764","1534921137,1534921138","19727059","2","1032","2017/9/22 08:27:18"
"29765","1534921137,1534921138","19727059","2","1032","2017/9/22 08:27:33"
"29766","1534921137,1534921138","19727059","2","1032","2017/9/22 08:27:54"
"29770","1534921137,1534921138","19727059","2","1032","2017/9/22 08:35:30"
"29773","1534921137,1534921138","19727059","2","1032","2017/9/22 08:37:18"
"29774","1534921137,1534921138","19727059","2","1032","2017/9/22 08:38:54"
"29791","1534921137,1534921138","19727059","2","1032","2017/9/22 08:51:17"
"29792","1534921137,1534921138","19727059","2","1032","2017/9/22 08:51:51"
"29793","1534921137,1534921138","19727059","2","1032","2017/9/22 08:52:02"
"29795","1534921137,1534921138","19727059","2","1032","2017/9/22 08:57:14"
"29797","1534921137,1534921138","19727059","2","1032","2017/9/22 09:01:18"
"28950","","19727002","0","1524","2017/9/22 05:43:17"
"29001","","19727002","0","1524","2017/9/22 05:45:18"
"29748","","19727002","0","1524","2017/9/22 08:16:23"
"29753","","19727002","0","1524","2017/9/22 08:20:30"
"29777","","19727002","0","1524","2017/9/22 08:41:46"
"29783","","19727002","0","1524","2017/9/22 08:44:02"
"28951","","19727002","0","1524","2017/9/22 05:43:17"
"29002","","19727002","0","1524","2017/9/22 05:45:18"
"29749","","19727002","0","1524","2017/9/22 08:16:23"
"29754","","19727002","0","1524","2017/9/22 08:20:30"
"29778","","19727002","0","1524","2017/9/22 08:41:46"
"29784","","19727002","0","1524","2017/9/22 08:44:02"
"29325","","19727002","0","1524","2017/9/22 07:14:16"
"29329","","19727002","0","1524","2017/9/22 07:14:44"
"29326","","19727002","0","1524","2017/9/22 07:14:16"
"29330","","19727002","0","1524","2017/9/22 07:14:44"
"29348","","19727002","0","1524","2017/9/22 07:20:31"
"29354","","19727002","0","1524","2017/9/22 07:22:19"
"29327","","19727002","0","1524","2017/9/22 07:14:16"
"29331","","19727002","0","1524","2017/9/22 07:14:44"
"29349","","19727002","0","1524","2017/9/22 07:20:31"
"29355","","19727002","0","1524","2017/9/22 07:22:19"
